store_id,store_name,ownership_type,state_region,country_code,longitude,latitude
1010284,East Lake & Ridgemoor,Company Owned,FL,US,-82.69,28.1
65920,Albertsons - Corona #6641,Licensed Store,CA,US,-117.59,33.96
16749,100 S. Wacker,Company Owned,IL,US,-87.64,41.88
1014740,Stirling Rd & University Dr,Company Owned,FL,US,-80.25,26.05
1010192,Shinjuku TSUTAYA,Licensed Store,13,JP,139.7,35.69
4865,San Jeronimo Monterrey,Licensed Store,NLE,MX,-100.38,25.69
9212,Haynes Bridge Village,Company Owned,GA,US,-84.27,34.02
1011267,Ayala Center - Cebu Annex Level 4,Licensed Store,07,PH,123.91,10.32
1015657,Beltsville Route 1,Company Owned,MD,US,-76.91,39.03
1009421,泉州电信大楼分店,Company Owned,35,CN,118.6,24.89
1008050,KLIA2 - Airside Domestic,Licensed Store,10,MY,101.69,2.74
6592,80th & University,Company Owned,TX,US,-101.87,33.52
1009268,"Norwalk, Darinor Plaza",Company Owned,CT,US,-73.44,41.1
1889,江苏路店,Joint Venture,31,CN,121.43,31.22
11295,116th & Allisonville,Company Owned,IN,US,-86.04,39.96
114075,City University,Licensed Store,WA,US,-122.35,47.62
91352,Target Pensacola NE T-1273,Licensed Store,FL,US,-87.22,30.53
15062,Audubon Plaza,Company Owned,FL,US,-81.81,26.31
8640,Meridian & Lenn,Company Owned,CA,US,-121.91,37.29
4218,Kinryu Service Area (Down Lane),Joint Venture,41,JP,130.31,33.33
16839,Vons-Grover Beach #2560 (560),Licensed Store,CA,US,-120.61,35.12
1015275,Wynn Palace BOH,Licensed Store,92,CN,113.54,22.2
16550,3347 Lakeshore Avenue,Company Owned,CA,US,-122.24,37.81
6409,Glen Ridge,Company Owned,NJ,US,-74.2,40.8
1013663,Worcester - The Cross,Franchise,ENG,GB,-2.22,52.19
17545,Target Parma T-792,Licensed Store,OH,US,-81.74,41.38
19048,WB Hartshead Moor West,Licensed Store,ENG,GB,-1.74,53.71
11316,"Arrow Hwy & 4th, Irwindale",Company Owned,CA,US,-117.94,34.11
9454,West End Ave & 30th Ave So,Company Owned,TN,US,-86.81,36.14
6263,Rui Chuan,Joint Venture,TPE,TW,121.57,25.08
1013493,湖州安吉经典1958店,Joint Venture,33,CN,119.69,30.64
1005880,Auburn Ravine & I-80,Company Owned,CA,US,-121.06,38.92
9356,Brookhurst & Edinger,Company Owned,CA,US,-117.95,33.73
12746,Vons-Tarzana #2066,Licensed Store,CA,US,-118.53,34.17
12559,Target Collierville T-1907,Licensed Store,TN,US,-89.69,35.05
1011094,Target Bridgewater T-1224,Licensed Store,NJ,US,-74.56,40.56
20386,Chungmuro Station,Joint Venture,11,KR,126.99,37.56
1010143,San Mateo & Prospect,Company Owned,NM,US,-106.59,35.11
1005404,Songdo Central Park,Joint Venture,28,KR,127.41,36.32
69758,"Natick, Route 9 West",Company Owned,MA,US,-71.34,42.3
7792,Giant Landover-Alexandria #232,Licensed Store,VA,US,-77.14,38.77
1013207,贵阳机场店,Company Owned,52,CN,106.8,26.54
7461,Parmer & Mopac,Company Owned,TX,US,-97.7,30.42
13497,107-12 Continental Avenue,Company Owned,NY,US,-73.84,40.72
3999,Fululu Garden Yachiyo,Joint Venture,12,JP,140.12,35.72
1016531,包头苏宁广场店,Company Owned,15,CN,109.84,40.66
12070,River Road & Stoneloop,Company Owned,AZ,US,-110.97,32.3
11903,Northwest Hwy & Euclid - Park Ridge,Company Owned,IL,US,-87.83,42.01
12151,17th & Yorba Street,Company Owned,CA,US,-117.83,33.76
1014807,Loft Studio 8,Joint Venture,MOW,RU,37.52,55.8
9108,Super Target Trussville ST-1773,Licensed Store,AL,US,-86.64,33.6
18048,Safeway - Auburn #3122,Licensed Store,CA,US,-121.09,38.94
6530,Super Target Edina ST-2313,Licensed Store,MN,US,-93.32,44.88
18677,Safeway-Wilmington #3040,Licensed Store,DE,US,-75.5,39.83
1011300,杭州西湖银泰二店,Joint Venture,33,CN,120.17,30.24
5213,Kuching International Airport,Licensed Store,13,MY,110.34,1.49
1009961,Whitefield,Joint Venture,KA,IN,77.73,12.99
1010099,Arapahoe & Parker,Company Owned,CO,US,-104.8,39.6
14421,Boonsboro,Company Owned,VA,US,-79.22,37.45
1007447,西安兵马俑博物馆店,Company Owned,61,CN,109.29,34.39
1009247,江门汇悦城店,Company Owned,44,CN,113.08,22.61
1014999,Pleasant Hill & Club,Company Owned,GA,US,-84.12,33.94
1012540,Solenad 3 - Nuvali,Licensed Store,40,PH,121.07,14.26
16834,Super Target Orlando ST-1760,Licensed Store,FL,US,-81.2,28.55
1011033,绿色米兰广场店,Joint Venture,31,CN,121.52,31.29
17561,Mizner Park,Company Owned,FL,US,-80.08,26.35
1005194,Dumfries - High Street,Franchise,SCT,GB,-3.61,55.07
1014094,Wake Forest Unv Bap Med - Winst-Sal,Licensed Store,NC,US,-80.27,36.09
1013486,Yongin Dongbaek DT,Joint Venture,41,KR,127.14,37.27
1014090,Hexham - Bridge End DT,Franchise,ENG,GB,-2.09,54.98
16088,"Wayland, Main street",Company Owned,MA,US,-71.36,42.32
69998,南京江宁欧尚店,Joint Venture,32,CN,118.82,31.95
8918,20th & Forest - Chico,Company Owned,CA,US,-121.8,39.73
1012853,Teavana - Central City,Company Owned,BC,CA,-122.84,49.19
1016554,Sinsa garosu,Joint Venture,11,KR,127.02,37.52
13616,14 Mile & Novi Rd - Maples Plaza,Company Owned,MI,US,-83.47,42.53
11051,"Melrose & Hacienda, Vista",Company Owned,CA,US,-117.25,33.19
15361,3200 Hollywood Blvd.,Company Owned,FL,US,-80.17,26.01
6241,Shuang He Hospital - 1F - Zhong He,Joint Venture,TPQ,TW,121.49,25.0
1013335,Price Chopper - Lee's Summit #43,Licensed Store,MO,US,-94.34,38.9
1011908,南通如皋文峰大世界店,Joint Venture,32,CN,120.56,32.39
8798,One Oliver Plaza,Company Owned,PA,US,-80.0,40.44
1012242,湛江世贸大厦店,Company Owned,44,CN,110.37,21.27
610,Safeway-Dryden #679,Licensed Store,ON,CA,-92.84,49.78
17687,Hy Vee Foods-Omaha #10,Licensed Store,NE,US,-96.16,41.29
1015948,Iran Caddesi,Licensed Store,06,TR,32.86,39.9
5396,Market Market,Licensed Store,00,PH,121.06,14.55
1011167,易家中心店,Joint Venture,31,CN,121.33,30.73
4464,죽전CGV점,Joint Venture,41,KR,127.11,37.33
1011411,Mile End Road,Franchise,ENG,GB,-0.04,51.52
3205,Myconos,Licensed Store,L,GR,25.33,37.44
14110,"Aviary & Scripps Ranch, San Diego",Company Owned,CA,US,-117.1,32.9
8257,Safeway - Vancouver #1611,Licensed Store,WA,US,-122.6,45.67
1441,Calgary Marriott,Licensed Store,AB,CA,-114.06,51.04
4122,Kawaguchi,Joint Venture,11,JP,139.72,35.8
18378,Santa Rosa & Santa Rosa Marketplace,Company Owned,CA,US,-122.71,38.42
14894,Alakea & King St,Company Owned,HI,US,-157.86,21.31
11796,Super Target Pasadena ST-1396,Licensed Store,TX,US,-95.15,29.65
1011211,Rustan's Supermarket - Makati,Licensed Store,00,PH,121.03,14.55
1011724,Incheon Airport Land 1F,Joint Venture,28,KR,126.45,37.45
8200,"Flamingo & Eastern, Las Vegas",Company Owned,NV,US,-115.12,36.12
6281,Quanta,Joint Venture,TAO,TW,121.37,25.05
16169,"Rose Plaza, Aurora",Company Owned,IL,US,-88.25,41.76
11215,Addison Court,Company Owned,FL,US,-80.12,26.41
1005569,University of Miami / Student Union,Licensed Store,FL,US,-80.28,25.72
10207,"Val Vista & Southern, Mesa",Company Owned,AZ,US,-111.75,33.39
1006099,World Trade Centre,Licensed Store,DU,AE,55.33,25.29
7257,Vons - Ventura #2096,Licensed Store,CA,US,-119.3,34.28
12660,Preston & Alpha,Company Owned,TX,US,-96.8,32.93
11271,Glades Plaza,Company Owned,FL,US,-80.13,26.37
11141,6th & Lincoln,Company Owned,CO,US,-104.99,39.73
747,South Edmonton Commons,Company Owned,AB,CA,-113.49,53.45
69315,E. Marginal Way & Norfolk,Company Owned,WA,US,-122.29,47.51
17974,Portland State,Company Owned,OR,US,-122.68,45.51
1009891,长春迅驰广场店,Company Owned,22,CN,125.41,43.82
1006388,Lake Shore & long Branch Ave,Company Owned,ON,CA,-79.53,43.59
1016548,Kroger Fishers #869,Licensed Store,IN,US,-85.92,39.96
1197,Davie & Thurlow,Company Owned,BC,CA,-123.13,49.28
661,Place Vertu,Company Owned,QC,CA,-73.7,45.5
1011981,Central Plaza Rayong,Company Owned,21,TH,101.27,12.7
18215,Beltline & Spring,Company Owned,AL,US,-87.0,34.56
4221,Yodoyabashi odona,Joint Venture,27,JP,135.5,34.69
10179,Indiana Memorial Union-Bloomington-,Licensed Store,IN,US,-86.52,39.17
16728,Burlington Mall Road,Company Owned,MA,US,-71.21,42.49
90307,Suria Sabah,Licensed Store,12,MY,116.08,5.99
1012470,Teavana - Fresno Fashion Fair,Company Owned,CA,US,-119.78,36.81
6855,Safeway - Turlock #1968,Licensed Store,CA,US,-120.88,37.52
1010353,City Place (Boston),Company Owned,MA,US,-71.07,42.35
1013621,Hwy 70 & Smithfield Crossing,Company Owned,NC,US,-78.32,35.51
9338,"Citadel Outlets, City of Commerce",Company Owned,CA,US,-118.15,34.01
3948,KDDI Otemachi Bldg.,Joint Venture,13,JP,139.76,35.69
1009796,8th North and State - Orem,Company Owned,UT,US,-111.7,40.31
9682,"Fayetteville, Syracuse",Company Owned,NY,US,-76.02,43.03
12727,25th & Main - Vancouver,Company Owned,WA,US,-122.67,45.64
11199,"Westlake, Detroit Road",Company Owned,OH,US,-81.96,41.46
1011024,Nantong Harmony city - 1F and 2F,Joint Venture,32,CN,120.88,32.01
14490,The Centre at Laurel,Company Owned,MD,US,-76.87,39.08
10868,Target Uwchlan Township T-2496,Licensed Store,PA,US,-75.66,40.05
1016917,SM City Trece Martires,Licensed Store,40,PH,120.87,14.28
2845,Elgin - High Street,Company Owned,SCT,GB,-3.32,57.65
17090,Longport & Klagge - Elk Grove,Company Owned,CA,US,-121.48,38.43
1008773,"2115 Grand Ave, Glenwood Springs",Company Owned,CO,US,-107.33,39.53
17967,The Marketplace at Steamtown,Company Owned,PA,US,-75.67,41.41
7140,AAFES HQ Food Court,Licensed Store,TX,US,-96.9,32.7
7750,Safeway-Grandview #1593,Licensed Store,WA,US,-119.89,46.26
2043,Wilmersdorfer Arcaden,Company Owned,BE,DE,13.31,52.51
12617,Hen House Market #29 Kansas City,Licensed Store,MO,US,-94.64,39.21
7359,Augusta Mall,Company Owned,GA,US,-82.08,33.46
1013259,Highway Outlet,Licensed Store,34,TR,31.47,40.72
87529,Shibuya 19.,Company Owned,10,TH,100.54,13.75
1006821,Vashi,Joint Venture,MH,IN,73.0,19.07
555,Langford Centre,Company Owned,BC,CA,-123.5,48.45
4668,용산역점,Joint Venture,11,KR,126.96,37.53
1006290,环贸广场2店,Joint Venture,31,CN,121.46,31.22
14069,"16th Street & Bethany Home, Phoenix",Company Owned,AZ,US,-112.05,33.52
68197,UC Davis - Silo Building,Licensed Store,CA,US,-121.75,38.54
86959,Samara II,Licensed Store,DIF,MX,-99.26,19.37
8106,Curtner & Leigh,Company Owned,CA,US,-121.92,37.28
1102,Oak Bay,Company Owned,BC,CA,-123.32,48.43
14056,Northern Michigan U/Marquette,Licensed Store,MI,US,-87.4,46.56
116351,Sena Fest,Company Owned,10,TH,100.51,13.72
1009377,Seokchon West Lake,Joint Venture,11,KR,127.1,37.51
9683,Camp Hill Trindle Rd.,Company Owned,PA,US,-76.93,40.24
542,Memorial & Edmonton Trail,Company Owned,AB,CA,-114.05,51.05
1009452,Tuxpan 53,Licensed Store,DIF,MX,-99.16,19.41
17547,Medina Shopping Center,Company Owned,OH,US,-81.86,41.15
1014977,Higashikouri,Company Owned,27,JP,135.66,34.78
1013867,武汉壹方购物中心店,Company Owned,42,CN,114.31,30.61
1011446,Sohna Road -,Joint Venture,HR,IN,77.05,28.41
19428,Charles de Gaulle T2D,Licensed Store,J,FR,2.57,49.0
1011983,SBUX World Trade Center,Licensed Store,SS,SV,-89.24,13.71
1006078,Hadapsar,Joint Venture,MH,IN,73.94,18.52
68699,Longos North Burlington,Licensed Store,ON,CA,-79.82,43.39
4952,Santa Fe 2,Licensed Store,DIF,MX,-99.26,19.37
1006432,Bupyung E-mart,Joint Venture,28,KR,126.73,37.52
12105,Target Katy T-907,Licensed Store,TX,US,-95.72,29.78
1014372,Target McAllen T-824,Licensed Store,TX,US,-98.21,26.19
14513,Kroger - Savannah #404,Licensed Store,GA,US,-81.17,31.98
1016264,Neo SOHO Central Park,Licensed Store,JW,ID,106.47,-6.11
1016966,Tom Thumb - Fort Worth #3571,Licensed Store,TX,US,-97.36,32.73
3684,AEON MALL Suzuka,Joint Venture,24,JP,136.53,34.87
4262,Tenmabashi Keihan City Mall,Joint Venture,27,JP,135.52,34.69
17011,"E. Northport, Larkfield Rd",Company Owned,NY,US,-73.32,40.86
19162,Mactan Marina Mall,Licensed Store,07,PH,123.98,10.33
1005844,Kyorin University Hospital,Joint Venture,13,JP,139.57,35.68
1005697,Prairie Lakes & Grand,Company Owned,WI,US,-89.27,43.17
2823,Glasgow - Nelson Mandela Square,Company Owned,SCT,GB,-4.25,55.86
6750,"Navy Yard, M Street SE",Company Owned,DC,US,-77.0,38.88
3402,Jakarta Stock Exchange,Licensed Store,JK,ID,106.82,-6.21
1013652,Banbury - Banbury Gateway SP,Franchise,ENG,GB,-1.32,52.08
1016631,Loiu - Bilbao Airport,Licensed Store,BI,ES,-2.91,43.3
1016370,Galleria - Melbourne,Licensed Store,VIC,AU,144.96,-37.81
14955,Marblehead,Company Owned,MA,US,-70.86,42.5
3246,Sun Arcade,Licensed Store,91,CN,114.17,22.3
1005242,Sheraton Silver Spring - Retail,Licensed Store,MD,US,-77.03,39.0
17901,Hwy 99 & Hazel - Gridley,Company Owned,CA,US,-121.69,39.37
332,Safeway - Burnaby #121,Licensed Store,BC,CA,-122.9,49.25
17375,Target Sterling Heights T-2254,Licensed Store,MI,US,-83.08,42.56
922,Mayfair Shopping Centre,Company Owned,BC,CA,-123.37,48.45
1009359,Carretera a Puebla,Licensed Store,MX,MX,-98.9,19.29
1006720,Phoenix Premium Outlets,Licensed Store,AZ,US,-111.93,33.3
1011830,Metro Plaza II,Licensed Store,91,CN,114.13,22.36
17301,Worth Ave & Ocean Blvd,Company Owned,FL,US,-80.04,26.7
1013655,Kyobashi Edogrand,Company Owned,13,JP,139.77,35.68
113553,溧阳上河城店,Joint Venture,32,CN,119.48,31.42
16199,Arapahoe Market Place,Company Owned,CO,US,-104.89,39.6
89007,Suwon-yeongtong,Joint Venture,41,KR,127.07,37.26
3759,Musashi-urawa BEANS,Joint Venture,11,JP,139.65,35.85
14308,I-35 & Western Center,Company Owned,TX,US,-97.32,32.86
1016495,Kolour,Licensed Store,91,CN,114.12,22.37
91144,"Dillons-Andover, KS #85",Licensed Store,KS,US,-97.13,37.7
5544,Belém,Licensed Store,11,PT,-9.2,38.7
12736,N. Monroe & John Knox,Company Owned,FL,US,-84.29,30.47
91289,Hwy 1 & Rio Rd,Company Owned,CA,US,-121.91,36.54
17616,2nd & Grand - San Rafael,Company Owned,CA,US,-122.52,37.97
4632,황학캐슬점,Joint Venture,11,KR,127.02,37.57
1015969,合肥滨湖万达城店,Company Owned,34,CN,117.3,31.7
1015419,Chuncheon Hupyeong DT,Joint Venture,42,KR,127.75,37.88
1545,北京东方广场西店,Company Owned,11,CN,116.41,39.91
13057,Lakeland Town Center,Company Owned,WA,US,-122.21,47.24
1014393,Arrowhead Towne Center,Company Owned,AZ,US,-112.23,33.64
1016352,McGill University,Licensed Store,QC,CA,-73.57,45.51
1007277,Kroger-Jackson #468,Licensed Store,TN,US,-88.83,35.7
1011198,Manulife Centre,Company Owned,01,SG,103.85,1.3
9779,Kroger-Aiken #675,Licensed Store,SC,US,-81.72,33.53
18188,PA Highspire Travel Plaza,Licensed Store,PA,US,-76.79,40.22
1011718,TSUTAYA Hamadayama,Joint Venture,13,JP,139.63,35.69
12674,17th & Pace-Longmont,Company Owned,CO,US,-105.08,40.19
18448,Clay & Limonite,Company Owned,CA,US,-117.46,33.98
12218,Northern Hotel,Company Owned,CO,US,-105.08,40.59
7315,CR 15 & US 33,Company Owned,IN,US,-85.91,41.63
17007,"Sudderth & Navajo, Ruidoso",Company Owned,NM,US,-105.68,33.33
5364,Aegis People Support Center,Licensed Store,41,PH,121.02,14.56
87639,南京同曦万尚城店,Joint Venture,32,CN,118.82,31.94
7660,"Fry's-Glendale, AZ #60",Licensed Store,AZ,US,-112.19,33.67
4239,ASTY Shizuoka,Joint Venture,22,JP,138.39,34.97
1108,Fleetwood,Company Owned,BC,CA,-122.8,49.16
1012039,Safeway - Tacoma #1594,Licensed Store,WA,US,-122.44,47.21
1006535,Starmall San Jose Del Monte,Licensed Store,03,PH,121.07,14.81
17215,"Kennebunk South, Maine Turnpike",Licensed Store,ME,US,-70.54,43.39
19317,King Soopers-Denver #124,Licensed Store,CO,US,-104.93,39.71
5944,Starbucks,Licensed Store,16,TR,29.03,40.2
1011853,北京黄平路咖啡店,Company Owned,11,CN,116.35,40.07
12881,Vons - Ventura #2678,Licensed Store,CA,US,-119.21,34.28
9015,Tributary Point & Hazel - RC,Company Owned,CA,US,-121.22,38.63
1014164,Gala Place,Licensed Store,91,CN,114.17,22.32
1006505,宁波北岸财富中心店,Joint Venture,33,CN,121.55,29.89
1011468,天津仁恒置地广场二店,Company Owned,12,CN,117.19,39.14
1015492,Buck Owens & Rosedale Highway,Company Owned,CA,US,-119.04,35.38
1011568,Target Roanoke T-1162,Licensed Store,VA,US,-79.96,37.31
1016069,Broadway and 9th,Company Owned,NY,US,-73.99,40.73
1015537,SM City Bicutan,Licensed Store,00,PH,121.02,14.47
3819,Hotel Keihan Universal Tower,Joint Venture,27,JP,135.44,34.67
1013039,昆明海伦堡店,Company Owned,53,CN,102.75,24.96
1014422,承德双百购物广场咖啡店,Company Owned,13,CN,117.94,40.97
1012713,Teavana - Oak Park Mall,Company Owned,KS,US,-94.72,38.95
11303,Chateau and W. Esplanade,Company Owned,LA,US,-90.26,30.02
8237,Florida Atlantic University,Licensed Store,FL,US,-80.1,26.37
102,Emaar Town Center,Licensed Store,DU,AE,55.17,25.05
1005956,Robinson's Place Iloilo,Licensed Store,PH,PH,122.57,10.69
1856,浦项店,Joint Venture,31,CN,121.53,31.22
3921,Hibiya City,Joint Venture,13,JP,139.75,35.67
1006790,132-40 Metropolitan Ave,Company Owned,NY,US,-73.82,40.7
1014401,西安高新金鹰店,Company Owned,61,CN,108.9,34.23
1005307,525 University Avenue,Company Owned,ON,CA,-79.39,43.66
18735,100 St Antoine Ouest,Company Owned,QC,CA,-73.56,45.51
13517,Chesterbrook,Company Owned,VA,US,-77.15,38.92
9452,"Secaucus, Harmon Meadow",Company Owned,NJ,US,-74.05,40.79
6466,McCamly Plaza Hotel-Battle Creek-Fo,Licensed Store,MI,US,-85.18,42.32
1007380,成都国际金融广场B1F,Company Owned,51,CN,104.08,30.65
18836,سيتي بلازا,Licensed Store,02,SA,39.14,21.61
1014157,Water Street & Bishops Cove,Company Owned,NL,CA,-52.71,47.56
1013381,宿迁苏宁广场店,Joint Venture,32,CN,118.3,33.95
1006018,Target Alameda T-2829,Licensed Store,CA,US,-122.28,37.78
6746,"Hwy 41 & Bernard, Kettleman City",Company Owned,CA,US,-119.96,35.99
597,615 Fanshawe Park Rd,Company Owned,ON,CA,-81.31,43.02
15249,San Vicente & Barrington,Company Owned,CA,US,-118.47,34.05
113981,广州正佳2分店,Company Owned,44,CN,113.33,23.13
113410,成都金牛万达店,Company Owned,51,CN,104.07,30.69
69880,36th & 6th,Company Owned,NY,US,-73.99,40.75
1015667,Dana Mall,Licensed Store,AJ,AE,55.47,25.39
7291,Super Target Atwater ST-2386,Licensed Store,CA,US,-120.59,37.34
1015431,苏州狮山名门店,Joint Venture,32,CN,120.55,31.3
113918,New World,Licensed Store,SG,VN,106.69,10.77
8035,Target Reston T-1088,Licensed Store,VA,US,-77.37,38.96
70059,SSP Peterborough,Licensed Store,ENG,GB,-0.25,52.57
1006446,Capitol Commons,Licensed Store,00,PH,121.06,14.57
4335,AEON MALL Niigataminami,Joint Venture,15,JP,139.08,37.88
9233,Monona & Broadway,Company Owned,WI,US,-89.32,43.05
1005372,41st & I-44,Company Owned,OK,US,-95.91,36.1
18666,Mirage Hotel and Casino,Licensed Store,NV,US,-115.17,36.12
16097,59 Columbia Pt Drive,Company Owned,WA,US,-119.27,46.26
113397,国际港务大厦店,Joint Venture,31,CN,121.5,31.25
1012108,Jeonju Seosin,Joint Venture,45,KR,127.12,35.83
1014923,Alcalde,Licensed Store,JAL,MX,-103.35,20.69
727,Northills SC - Kamloops,Company Owned,BC,CA,-120.36,50.7
18750,QFC - Seattle/Ballard #891,Licensed Store,WA,US,-122.39,47.67
1011840,广州嘉裕太阳城店,Company Owned,44,CN,113.33,23.19
1016445,Plaza Chimalhuacan,Licensed Store,MX,MX,-98.93,19.41
9123,Target Abingdon T-1871,Licensed Store,MD,US,-76.32,39.46
16604,Safeway-Olympia #1952,Licensed Store,WA,US,-122.83,47.05
6034,Starbucks,Licensed Store,34,TR,28.99,41.04
5553,جامعة قطر,Licensed Store,DA,QA,51.49,25.37
1009878,秦皇岛乐都汇咖啡店,Company Owned,13,CN,119.6,39.93
17225,Nottingham Square Shopping Center,Company Owned,MD,US,-76.45,39.37
19121,Front Street & University Ave,Company Owned,ON,CA,-79.38,43.65
12835,The Old Road & Rye Canyon,Company Owned,CA,US,-118.59,34.43
10937,Fry's - Glendale #625,Licensed Store,AZ,US,-112.15,33.64
15313,Sixth Street,Company Owned,PA,US,-80.0,40.44
1011575,Ichikawa Nikke Colton Plaza (Closed,Joint Venture,12,JP,139.94,35.72
1006999,Spadina & Queens Quay,Company Owned,ON,CA,-79.39,43.64
1005736,深圳天健大厦分店,Company Owned,44,CN,114.05,22.55
1005584,武汉万达中心店,Company Owned,42,CN,114.31,30.57
1012723,Teavana - Woodland Hills,Company Owned,OK,US,-95.89,36.06
1005284,Arapahoe Rd & S Boston St,Company Owned,CO,US,-104.88,39.6
1013482,Safeway - Rockville #3257,Licensed Store,MD,US,-77.12,39.06
14179,Target Redwood City T-321,Licensed Store,CA,US,-122.22,37.47
1790,兆丰店,Joint Venture,31,CN,121.43,31.22
1005622,Hillside Mall,Company Owned,BC,CA,-123.34,48.45
6457,Hwy 20 & Gravel Springs Rd,Company Owned,GA,US,-83.98,34.07
18774,West Edmonton Mall Ice Palace,Company Owned,AB,CA,-113.62,53.52
1013766,宁波南塘老街店,Joint Venture,33,CN,121.54,29.85
16876,N. McDowell & E. Washington,Company Owned,CA,US,-122.63,38.25
13961,Farm Fresh-Richmond #576,Licensed Store,VA,US,-77.42,37.53
1008049,SKA Pekanbaru,Licensed Store,SM,ID,101.45,0.51
19454,Abu Dhabi Police HQ,Licensed Store,AZ,AE,54.37,24.52
19042,Safeway - Sweet Home #1710,Licensed Store,OR,US,-122.73,44.4
92820,100AM,Company Owned,01,SG,103.84,1.27
10402,Kroger-Allen #568,Licensed Store,TX,US,-96.7,33.1
1009642,Seoul Segwan Sageori,Joint Venture,11,KR,127.04,37.51
1005201,宜兴万达店,Joint Venture,32,CN,119.85,31.36
5097,Chapalita Guadalajara,Licensed Store,JAL,MX,-103.41,20.67
11554,Safeway-Perry Hall #1758,Licensed Store,MD,US,-76.46,39.41
69721,Europlex,Joint Venture,MZ,PL,21.02,52.21
14022,Vons-Del Mar #2119,Licensed Store,CA,US,-117.23,32.94
116329,Pestalozzi,Licensed Store,DIF,MX,-99.16,19.38
1014309,KSL Resort,Joint Venture,16,MY,103.76,1.48
7272,Palmdale & Hwy 395,Company Owned,CA,US,-117.4,34.51
1007273,烟台大悦城咖啡店,Company Owned,37,CN,121.39,37.55
7478,SR 40 & I-95,Company Owned,FL,US,-81.11,29.26
88234,Tokorozawa Station Bldg,Joint Venture,11,JP,139.47,35.79
15130,Safeway-Roseburg #1666,Licensed Store,OR,US,-123.35,43.23
1011454,西宁力盟商业巷店,Company Owned,63,CN,101.76,36.63
10942,Fry's #680 Surprise,Licensed Store,AZ,US,-112.43,33.62
4006,Narita Airport Terminal 1,Joint Venture,12,JP,140.38,35.77
6666,SRQ Post Security,Licensed Store,FL,US,-82.55,27.39
88704,Holiday Inn Lincoln,Licensed Store,ENG,GB,-0.55,53.23
1011283,Sapporo Kanjo-dori Higashi,Joint Venture,01,JP,141.38,43.08
1006077,Gorizont,Joint Venture,ROS,RU,39.72,47.26
1007018,Carleton University - Page Break,Licensed Store,ON,CA,-75.7,45.39
1007792,西安中贸广场店,Company Owned,61,CN,108.95,34.24
10607,2nd Street & Highland Springs,Company Owned,CA,US,-116.95,33.92
1883,深圳侨城街店,Company Owned,44,CN,113.98,22.54
6733,Carlyle Center,Company Owned,VA,US,-77.06,38.8
17143,Ellingson Rd- Auburn,Company Owned,WA,US,-122.23,47.27
92831,The Mall 3 Ramkhamhaeng,Company Owned,10,TH,100.61,13.75
9958,Harris Teeter-Cary #138,Licensed Store,NC,US,-78.85,35.79
1016812,Movie Towne,Licensed Store,POS,TT,-61.53,10.66
1009504,Voyazh,Joint Venture,TYU,RU,65.54,57.15
1357,"YYZ Toronto Term 1, Mktplace EF2-5",Licensed Store,ON,CA,-79.61,43.68
1015126,Lakeline Mall- Simon,Licensed Store,TX,US,-97.8,30.47
2204,Ferran,Licensed Store,CT,ES,2.18,41.38
1013340,Harris Teeter - Greensboro #347,Licensed Store,NC,US,-79.82,36.1
5320,Trinoma Mall Level 1,Licensed Store,41,PH,121.03,14.65
5757,Thomson Plaza,Company Owned,03,SG,103.83,1.35
1008684,University Village-CO Springs CO,Company Owned,CO,US,-104.82,38.9
1005161,北京腾达大厦咖啡店,Company Owned,11,CN,116.33,39.94
9895,Morada Lane & Hwy 99 - Stockton,Company Owned,CA,US,-121.26,38.04
1016317,殷高西路地铁站店,Joint Venture,31,CN,121.49,31.32
1016850,The Bond At Brickell,Licensed Store,FL,US,-80.19,25.76
1009511,Central and Tyler,Company Owned,KS,US,-97.45,37.69
12346,East 82nd St.,Company Owned,IN,US,-86.05,39.91
91314,WB Leicester FE North,Licensed Store,ENG,GB,-1.21,52.62
20118,Yoido Hosung,Joint Venture,11,KR,126.93,37.52
114040,Portsmouth -Western Road,Franchise,ENG,GB,-1.08,50.84
1005448,Summer Mall,Licensed Store,13,MY,110.43,1.46
6990,Crossroads Blvd & Caitboo Ave,Company Owned,NC,US,-78.74,35.76
15309,Kennett Square,Company Owned,PA,US,-75.68,39.86
1890,老码头店,Joint Venture,31,CN,121.51,31.22
6195,CTS,Joint Venture,TPE,TW,121.56,25.04
116357,West Daejeon,Joint Venture,30,KR,127.24,36.19
14184,1700 Seventh Ave,Company Owned,WA,US,-122.34,47.61
1012525,Stoke-on-Trent - Talke Rd DT,Franchise,ENG,GB,-2.24,53.03
10023,Safeway - Milton #3545,Licensed Store,WA,US,-122.3,47.25
52060,Starbucks,Licensed Store,34,TR,28.69,41.0
2978,Carlisle - Scotch Street,Company Owned,ENG,GB,-2.94,54.9
1005829,Galeria Katowicka,Joint Venture,SL,PL,19.02,50.26
1012820,Teavana - Deer Park,Company Owned,IL,US,-88.05,42.16
116596,Incheon Jakjeon,Joint Venture,28,KR,126.43,37.31
1017053,成都新城吾悦广场店,Company Owned,51,CN,104.24,30.58
18498,Ken Caryl & Alkire,Company Owned,CO,US,-105.14,39.58
88705,Shire Hotels Fleece,Licensed Store,ENG,GB,-1.97,51.72
15679,54th & Lex,Company Owned,NY,US,-73.97,40.76
1005970,SSP Woking,Licensed Store,ENG,GB,-0.55,51.31
1005471,Bishan CC,Company Owned,01,SG,103.85,1.35
